3.949785611484774028e-01,2.102803861232633853e-01,0.000000000000000000e+00
2.536423547222862451e-01,9.542483706055390202e-01,1.000000000000000000e+00
7.231352180317337508e-01,2.749202113120079449e-01,0.000000000000000000e+00
7.995559265256481085e-01,5.854772008742292755e-03,0.000000000000000000e+00
1.671386732502099237e-01,3.658253843781167358e-02,0.000000000000000000e+00
9.241647613686225782e-01,1.976054230407229273e-01,0.000000000000000000e+00
7.823182633932660446e-01,5.338292140344421677e-01,0.000000000000000000e+00
3.464428421273465508e-01,9.604781375799271714e-01,1.000000000000000000e+00
9.427290184624670388e-02,7.686502923557687605e-01,1.000000000000000000e+00
1.496086664057070248e-01,3.233303858233393946e-02,0.000000000000000000e+00
6.617231470439859375e-01,3.810402049172048056e-01,0.000000000000000000e+00
7.074779687689554120e-01,6.431119230896752414e-01,0.000000000000000000e+00
4.070809238738009039e-01,1.109396568747671452e-01,0.000000000000000000e+00
7.459434989404195582e-01,9.074581971040805994e-01,1.000000000000000000e+00
8.521107549396568226e-01,7.299572418134030460e-01,1.000000000000000000e+00
5.300758276005221870e-01,3.639593890257754039e-01,0.000000000000000000e+00
5.073546790340961454e-01,8.002847459971565991e-01,1.000000000000000000e+00
6.884746457240943363e-01,1.572942018131906483e-02,0.000000000000000000e+00
7.847471855758080261e-01,2.382628950564630310e-01,0.000000000000000000e+00
5.174845317826451963e-01,4.628504439151577277e-01,1.000000000000000000e+00
9.133001139653283973e-01,4.712981946740938399e-01,0.000000000000000000e+00
3.543961462053724087e-02,7.657480620845428243e-01,1.000000000000000000e+00
1.299287517091261002e-01,9.832343547105545367e-01,1.000000000000000000e+00
9.447073995696472215e-01,5.580475163737886879e-01,0.000000000000000000e+00
3.985016340116743772e-01,4.618032707195396380e-01,1.000000000000000000e+00
6.259844503209660571e-01,7.077222310681746675e-01,1.000000000000000000e+00
5.158446674595250636e-01,9.407161555139736953e-01,1.000000000000000000e+00
3.695108651940159916e-01,6.421843032268398366e-01,1.000000000000000000e+00
6.489792580127778931e-01,7.940390242381533126e-01,1.000000000000000000e+00
9.712102970014293568e-01,6.148455937784358394e-02,0.000000000000000000e+00
4.431440073645184219e-01,5.048719158089695069e-01,0.000000000000000000e+00
9.118250032976973340e-01,7.752465922102373952e-01,0.000000000000000000e+00
4.869041914898110113e-01,5.519952031215741295e-01,1.000000000000000000e+00
6.335254920836130843e-02,6.780398782693208837e-02,0.000000000000000000e+00
9.927836603273213489e-01,1.502733216436343833e-01,0.000000000000000000e+00
5.250019426986941573e-01,9.663430319456014495e-01,1.000000000000000000e+00
8.263713372687623293e-01,5.745253018450673377e-01,0.000000000000000000e+00
7.370209983701219159e-01,9.124600372542592819e-01,1.000000000000000000e+00
1.608354580886633967e-01,8.573448858532999317e-01,1.000000000000000000e+00
6.413433432013635471e-01,5.760915098358561082e-01,1.000000000000000000e+00
3.447306231294399170e-01,6.662077146059602883e-01,1.000000000000000000e+00
