6.938297170944626169e-01,6.335441959280609936e-01,0.000000000000000000e+00
2.281523138792966865e-01,5.368619996175958420e-01,1.000000000000000000e+00
5.172293093517543738e-01,7.394501360905715304e-01,1.000000000000000000e+00
9.942386701712310204e-01,3.033829463707250484e-01,0.000000000000000000e+00
7.638921571902774765e-01,7.264717917024161586e-01,0.000000000000000000e+00
9.500527685626246610e-01,2.414150469786358055e-02,0.000000000000000000e+00
3.233782631953641129e-01,5.132829011390793728e-01,0.000000000000000000e+00
6.313370445841316458e-01,3.458887406582710211e-01,1.000000000000000000e+00
1.470856897987702361e-01,9.022945186038332510e-01,1.000000000000000000e+00
9.860660524231597002e-01,7.668710830921149357e-01,1.000000000000000000e+00
2.311266380143796040e-01,9.126580670194420764e-01,1.000000000000000000e+00
2.193931712469426865e-01,3.126390583127854894e-01,0.000000000000000000e+00
4.377148540912221275e-01,2.307419524553864232e-01,0.000000000000000000e+00
2.948181373871198163e-01,2.180697045875620299e-01,0.000000000000000000e+00
4.931896987364866591e-01,8.513672914797467683e-01,1.000000000000000000e+00
9.610545539397523651e-01,2.067843966535698463e-02,0.000000000000000000e+00
2.989074615406250857e-01,7.692138517103890294e-01,1.000000000000000000e+00
9.160153435917990361e-01,6.241886537674301572e-02,0.000000000000000000e+00
6.315471423015275310e-01,4.632462032426664100e-01,1.000000000000000000e+00
8.310404152896045948e-01,2.511205509898817301e-02,0.000000000000000000e+00
2.982718109975275311e-01,8.587305422123259202e-01,1.000000000000000000e+00
6.118106425934894954e-01,9.310979581335643296e-01,1.000000000000000000e+00
6.874378154169088484e-01,3.321937230937287433e-01,0.000000000000000000e+00
4.349910810127330940e-01,7.365256883276640743e-01,1.000000000000000000e+00
4.069113184975592379e-02,6.461562148955956042e-01,0.000000000000000000e+00
5.931527987915168332e-01,8.797366673089610511e-01,1.000000000000000000e+00
4.052401353872869816e-01,5.656673063737519547e-01,1.000000000000000000e+00
6.061591921777490510e-01,7.106340001568052234e-01,1.000000000000000000e+00
2.317648797956490814e-01,8.179834628783964057e-01,1.000000000000000000e+00
2.264032267634694673e-01,9.225924120334585421e-01,1.000000000000000000e+00
7.002773827113046856e-01,3.911563902120558378e-01,0.000000000000000000e+00
6.311729980889206892e-01,3.256225192015276271e-01,1.000000000000000000e+00
6.769527457482651389e-01,1.408527021924735889e-01,0.000000000000000000e+00
4.709952782231221491e-01,2.202782969448422445e-01,0.000000000000000000e+00
3.887454465658172209e-01,8.707068846470993329e-01,1.000000000000000000e+00
4.650513164810077260e-01,2.973401999444894583e-01,1.000000000000000000e+00
9.423113876301500991e-01,2.739813736400469324e-01,0.000000000000000000e+00
9.635817657320125962e-01,9.762465705462435306e-01,1.000000000000000000e+00
7.374195897003765765e-01,5.767205835117505952e-01,0.000000000000000000e+00
2.619474146597873254e-01,1.422598121723016584e-01,0.000000000000000000e+00
8.630195222738606953e-01,4.074459224644354505e-01,0.000000000000000000e+00
3.430456441494622588e-01,4.026282942975907275e-01,0.000000000000000000e+00
4.825486959036749957e-01,8.338186742523641115e-01,1.000000000000000000e+00
1.491960525138623650e-01,3.624955659530882945e-01,0.000000000000000000e+00
6.182335302499042395e-01,8.969806247772408314e-01,1.000000000000000000e+00
9.984275380720897264e-02,6.712155079169369598e-01,0.000000000000000000e+00
4.480312998582093309e-01,4.314300303404398074e-01,1.000000000000000000e+00
6.133921042491032871e-01,5.927310221056729667e-01,1.000000000000000000e+00
2.770332717542822731e-02,3.365528100513037746e-01,0.000000000000000000e+00
4.072184365336686263e-01,5.794146270365260198e-01,0.000000000000000000e+00
9.403333126108540663e-01,3.071218416476471091e-01,0.000000000000000000e+00
7.292075254585809185e-01,9.727201203081963232e-01,1.000000000000000000e+00
6.537134857731943249e-01,7.576563968725411602e-01,1.000000000000000000e+00
7.812410092642380066e-01,6.187866199307885395e-01,0.000000000000000000e+00
3.094188806909097256e-01,6.447196442640914515e-01,1.000000000000000000e+00
1.445961201340996150e-01,4.570668753205379131e-01,0.000000000000000000e+00
9.412642366078936007e-01,6.180566118278131293e-01,1.000000000000000000e+00
2.467564716809086400e-01,3.896563376193969974e-01,0.000000000000000000e+00
6.904343072898708744e-01,5.324174619017418841e-01,0.000000000000000000e+00
